"group_name","day","para","week","name","type","room","prepod","include","exception"
"БСБО-18-18 09.03.02(КБ-9)","2","2","2","Основы системной инженерии инф процессов, технологий и систем","лек","381","Башин Ю.Б.","",""
"БСБО-18-18 09.03.02(КБ-9)","2","3","1","Информационно-технологический консалтинг","пр","326","Одинцова М.А.","",""
"БСБО-18-18 09.03.02(КБ-9)","2","3","2","Основы алгоритмизации и программирования","лек","275","Муравьев В.В.","",""
"БСБО-18-18 09.03.02(КБ-9)","3","1","1","Физика","пр","В-78*В-331","","",""
"БСБО-18-18 09.03.02(КБ-9)","3","2","1","Физика","пр","В-78*В-331","","",""
"БСБО-18-18 09.03.02(КБ-9)","3","3","1","Физика","лр","В-78*
В-303","","'3', '7', '11', '15'",""
"БСБО-18-18 09.03.02(КБ-9)","3","4","1","Физика","лр","В-78*
В-303","","'3', '7', '11', '15'",""
"БСБО-18-18 09.03.02(КБ-9)","4","2","1","Математический анализ","лек","263","Баланкина Е.С.","",""
"БСБО-18-18 09.03.02(КБ-9)","4","2","2","Математический анализ","лек","263","Баланкина Е.С.","",""
"БСБО-18-18 09.03.02(КБ-9)","4","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-18-18 09.03.02(КБ-9)","4","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-18-18 09.03.02(КБ-9)","4","4","1","Основы алгоритмизации и программирования","пр","361","Колчин А.И.","",""
"БСБО-18-18 09.03.02(КБ-9)","4","4","2","Основы алгоритмизации и программирования","пр","361","Колчин А.И.","",""
"БСБО-18-18 09.03.02(КБ-9)","4","5","1","Математический анализ","пр","266б","Баланкина Е.С.","",""
"БСБО-18-18 09.03.02(КБ-9)","4","5","2","Математический анализ","пр","275","Баланкина Е.С.","",""
"БСБО-18-18 09.03.02(КБ-9)","5","1","1","Операционные системы","лек","265","Сумкин К.С.
Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-18-18 09.03.02(КБ-9)","5","1","1","Правоведение","лек","265","Сумкин К.С.
Слепухин Ю.А.","'3', '7', '11', '15'",""
"БСБО-18-18 09.03.02(КБ-9)","5","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-18-18 09.03.02(КБ-9)","5","2","1","Операционные системы","лек","265
262","Сумкин К.С.
Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-18-18 09.03.02(КБ-9)","5","2","1","Правоведение","лек","265
262","Сумкин К.С.
Слепухин Ю.А.","'3', '7', '11', '15'",""
"БСБО-18-18 09.03.02(КБ-9)","5","2","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-18-18 09.03.02(КБ-9)","6","1","1","Физика","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'3', '7', '11', '15'",""
"БСБО-18-18 09.03.02(КБ-9)","6","1","1","Операционные системы","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'5', '13'",""
"БСБО-18-18 09.03.02(КБ-9)","6","2","1","Физика","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'3', '7', '11', '15'",""
"БСБО-18-18 09.03.02(КБ-9)","6","2","1","Операционные системы","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'5', '13'",""
"БСБО-18-18 09.03.02(КБ-9)","6","2","2","Информационно-технологический консалтинг","лек","273","Одинцова М.А.","'10'",""
"БСБО-18-18 09.03.02(КБ-9)","6","4","2","Иностранный язык","пр","каф","","'10'",""
"БСБО-18-18 09.03.02(КБ-9)","6","5","2","Операционные системы","пр","239а","Сумкин К.С./Васильев Д.О.","'2', '6', '10', '14'",""
"БСБО-18-18 09.03.02(КБ-9)","6","6","2","Операционные системы","пр","239а","Сумкин К.С./Васильев Д.О.","'2', '6', '10', '14'",""
"БЭСО-01-18(Кб-10)","1","1","1","Философия","лек","МП-1*
А-61","","",""
"БЭСО-01-18(Кб-10)","1","2","1","Философия","пр","МП-1*
А-301","","",""
"БЭСО-01-18(Кб-10)","1","3","2","Деньги, кредит, банки","лек","","Хусаинов М.К.","",""
"БЭСО-01-18(Кб-10)","2","3","1","Финансы","лек","","Минина Т.И.","",""
"БЭСО-01-18(Кб-10)","2","3","2","Деньги, кредит, банки","пр","","Хусаинов М.К.","",""
"БЭСО-01-18(Кб-10)","2","4","1","Экономическая безопасность","лек","","Беловицкий К.Б.","",""
"БЭСО-01-18(Кб-10)","2","4","2","Деньги, кредит, банки","пр","","Хусаинов М.К.","",""
"БЭСО-01-18(Кб-10)","2","5","1","Экономическая безопасность","пр","","Беловицкий К.Б.","",""
"БЭСО-01-18(Кб-10)","2","6","1","Экономическая безопасность","пр","","Беловицкий К.Б.","",""
"БЭСО-01-18(Кб-10)","3","2","1","Бухлагтерский учет","лек","","Лащинская Н.В.","",""
"БЭСО-01-18(Кб-10)","3","2","2","Финансы","пр","","Минина Т.И.","",""
"БЭСО-01-18(Кб-10)","3","3","1","Информационные системы в экономике","пр
лр","251а","Лентяева Т.В.","","'3', '11'"
"БЭСО-01-18(Кб-10)","3","3","2","Финансы","пр","","Минина Т.И.","",""
"БЭСО-01-18(Кб-10)","3","4","1","Информационные системы в экономике","пр
лр","251а","Лентяева Т.В.","","'3', '11'"
"БЭСО-01-18(Кб-10)","3","4","2","Бухлагтерский учет","пр","","Лащинская Н.В.","",""
"БЭСО-01-18(Кб-10)","3","5","2","Бухлагтерский учет","пр","","Лащинская Н.В.","",""
"БЭСО-01-18(Кб-10)","4","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БЭСО-01-18(Кб-10)","4","2","1","Физическая культура и спорт","пр","ФОК","","",""
"БЭСО-01-18(Кб-10)","4","3","2","Информационные системы в экономике","лек","265","Лентяева Т.В.","'2', '6', '10', '14'",""
"БЭСО-01-18(Кб-10)","4","4","1","Психология и педагогика","лек","330","","",""
"БЭСО-01-18(Кб-10)","4","4","2","Математический анализ","лек","263","Антипова Т.Н.","",""
"БЭСО-01-18(Кб-10)","4","5","2","Экономическая безопасность","пр","","Беловицкий К.Б.","",""
"БЭСО-01-18(Кб-10)","5","1","1","Математический анализ","пр","425","Антипова Т.Н.","",""
"БЭСО-01-18(Кб-10)","5","1","2","Математический анализ","пр","425","Антипова Т.Н.","",""
"БЭСО-01-18(Кб-10)","5","2","1","Основы уголовного права","лек","381","","",""
"БЭСО-01-18(Кб-10)","5","2","2","Основы уголовного права","лек","381","","",""
"БЭСО-01-18(Кб-10)","5","3","1","Иностранный язык","пр","каф","","",""
"БЭСО-01-18(Кб-10)","5","3","2","Иностранный язык","пр","каф","","",""
"БЭСО-01-18(Кб-10)","6","1","1","Основы уголовного права","пр","260","","",""
"БЭСО-01-18(Кб-10)","6","2","1","Основы уголовного права","пр","260","","",""
"БЭСО-01-18(Кб-10)","6","3","1","Психология и педагогика","пр","426а","","",""
"БЭСО-02-18(Кб-10)","1","1","1","Философия","лек","МП-1*
А-61","","",""
"БЭСО-02-18(Кб-10)","1","2","1","Философия","пр","МП-1*
А-401","","",""
"БЭСО-02-18(Кб-10)","1","2","2","Деньги, кредит, банки","лек","","Хусаинов М.К.","",""
"БЭСО-02-18(Кб-10)","2","1","1","Физическая культура и спорт","пр","ФОК","","",""
"БЭСО-02-18(Кб-10)","2","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БЭСО-02-18(Кб-10)","2","2","1","Финансы","лек","","Минина Т.И.","",""
"БЭСО-02-18(Кб-10)","2","3","1","Экономическая безопасность","лек","","Беловицкий К.Б.","",""
"БЭСО-02-18(Кб-10)","2","4","1","Математический анализ","пр","266б","Антипова Т.Н.","",""
"БЭСО-02-18(Кб-10)","2","4","2","Математический анализ","пр","266б","Антипова Т.Н.","",""
"БЭСО-02-18(Кб-10)","3","1","1","Информационные системы в экономике","пр
лр","251а","Лентяева Т.В.","","'3', '11'"
"БЭСО-02-18(Кб-10)","3","2","1","Информационные системы в экономике","пр
лр","251а","Лентяева Т.В.","","'3', '11'"
"БЭСО-02-18(Кб-10)","3","2","2","Экономическая безопасность","пр","","Няргинен В.А.","",""
"БЭСО-02-18(Кб-10)","3","3","1","Бухлагтерский учет","лек","","Лащинская Н.В.","",""
"БЭСО-02-18(Кб-10)","3","3","2","Экономическая безопасность","пр","","Няргинен В.А.","",""
"БЭСО-02-18(Кб-10)","3","4","1","Финансы","пр","","Минина Т.И.","",""
"БЭСО-02-18(Кб-10)","3","4","2","Финансы","пр","","Минина Т.И.","",""
"БЭСО-02-18(Кб-10)","3","5","2","Деньги, кредит, банки","пр","","Тарасова Н.В.","","'2'"
"БЭСО-02-18(Кб-10)","4","1","1","Деньги, кредит, банки","пр","","Тарасова Н.В.","","'1'"
"БЭСО-02-18(Кб-10)","4","2","1","Бухлагтерский учет","пр","","Лащинская Н.В.","",""
"БЭСО-02-18(Кб-10)","4","3","1","Бухлагтерский учет","пр","","Лащинская Н.В.","",""
"БЭСО-02-18(Кб-10)","4","3","2","Информационные системы в экономике","лек","265","Лентяева Т.В.","'2', '6', '10', '14'",""
"БЭСО-02-18(Кб-10)","4","4","1","Психология и педагогика","лек","330","","",""
"БЭСО-02-18(Кб-10)","4","4","2","Математический анализ","лек","263","Антипова Т.Н.","",""
"БЭСО-02-18(Кб-10)","5","1","1","Экономическая безопасность","пр","ФОК","Няргинен В.А.","",""
"БЭСО-02-18(Кб-10)","5","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БЭСО-02-18(Кб-10)","5","2","1","Основы уголовного права","лек","381","","",""
